# Memory Log BF	Trials	Network SNR
0.4029894142277044	797	103.9356038487565
0.2154083226887451	4365	101.44541374365193
0.1973993299175163	1865	65.29133208469017
-0.434616054279104	1276	136.65338285862853
0.18869373425172853	3276	63.221224841899044
-0.1782553197681409	5107	109.10161800341515
-1.390335766289354	1490	130.78808596708933
-0.26093921288338606	1074	115.76533617819088
0.04621550854812995	2208	60.75673169078981
-0.088666969913902	507	71.17439533128555
0.011124678921078157	1659	60.24790475824462
0.18588199668829475	881	112.42305759739354
0.4131897872589434	835	74.41972015421516
-0.5501652880643633	30	73.61053357441439
0.05132869219596614	3781	147.66079476484418
0.9034216097320495	334	65.11830080593835
0.013585702858563309	3497	66.6525959681097
-0.023685775130616094	66	75.06616737511675
0.13245181271486217	915	205.07966991990452
-0.05074201885304319	1106	68.95357080883491
0.014348337178034853	5	72.06042879683743
-0.14526513222881476	1156	96.29556889254933
0.5182149237884914	75	60.64808399860217
-0.20516554244045437	276	66.81174540410686
-1.191485103067862	1357	79.89726985033364
-0.08249735662593594	204	82.28536365014622
-0.05805206716104294	842	145.62234023243707
-0.16197678373964663	440	69.62938561566574
-0.16252999692801495	1344	61.25726797787205
0.03618562150950311	86	144.4295674219575
-2.2792531398590654	347	702.1288774567086
0.10303326682242187	375	70.72583933864128
-0.025375304784574837	928	95.95185489992139
-0.06449448953935644	40	288.941709131132
-0.3479414257917597	348	101.43011727791335
-0.06763142829549906	354	150.2877221934239
0.33769652922683235	780	91.44851712266454
-2.3042031695986225	1650	113.66080583928041
-0.10633980541888377	883	71.80067848067101
0.45825123763643205	259	181.79505541321586
-0.14642868029113743	121	149.718283253512
-0.7523655407076149	2300	136.27270812989426
-0.004959297482855618	266	95.03338504148896
-1.2601395899509953	385	179.75280382490408
3.4435478095656435	997	270.24056148558583
-0.06372203495902795	807	74.55964908685323
-0.42870904282517586	71	62.01044199848199
-0.11519077012962953	1237	60.54231409281917
-0.04260492571029317	373	74.40596222667425
0.0007292319855878304	218	60.004129220579564
0.0757192443961685	3270	154.3769866325984
-0.13439810744421266	558	120.04646238172694
-3.279532246555391	198	129.32315596315738
-1.666736906816368	1927	281.6479048166282
0.03699644202970376	232	92.37383101630675
0.32509515429228486	1262	83.25503826855319
-0.13059858318956685	4526	70.8758362533807
0.16592549352208152	696	252.70125089061204
-0.14550172524650407	1705	83.1196791693344
0.15320710163541662	2339	78.74703478957713
0.3156410618184964	210	76.76406961376507
-0.16970545932053938	296	118.6013979470858
-0.03248795536273974	1686	61.122043728262575
-0.07382911815011539	1510	69.02953726991309
0.1253536700969562	342	281.77934438397216
-0.13632398059417028	208	115.09149933317529
-0.15250455420527942	23	85.39850615946409
0.07495595423142731	998	65.19182216875059
-0.3133145349934239	1724	70.08390713406614
-0.015101595842224924	71	69.33382464194892
-0.3512108280647226	157	138.92152495317976
0.13388170440885006	938	68.21532694208584
-0.03423882802258049	760	64.94623103570672
-0.2534582714552016	1453	75.3051025139549
-0.9423576832041363	2242	107.7148876449512
3.0965526804502588	1200	221.7466351825281
0.5437809593795464	2153	71.84831225578915
0.07281741377300932	346	75.70686657834467
2.864527236941285	522	122.47048689752249
0.025850368271676416	139	62.95760934868131
0.1784754871223413	1085	131.9779614089852
0.6029994628488566	80	60.82381251880288
-0.07180549885106302	1096	94.55605047111392
0.1491995754540767	238	104.48140672471055
-0.335579738261913	154	67.07450910121152
-1.828415870666504	1651	170.72954593052978
-0.05919949618601095	295	88.99405559330913
-0.1729843661596533	430	110.51538719772708
1.0908629951870807	893	60.32221100192389
-0.5641164610242413	1740	120.04853582280028
-0.16011298490525405	273	64.52727385599306
0.2708017558898064	122	96.46107640504557
0.29812669525790625	217	91.18576059530514
0.9550373420606775	813	93.63613548137768
0.17201617004320724	54	137.0757834384458
0.36200167509377934	1435	213.60342716692728
0.5337221768188556	535	63.03746008062572
0.09380542345570575	226	71.08448447050485
-0.30847141999038286	55	75.7430423891713
0.0689468938680875	206	96.76489622593388
-0.001282979160805553	4511	65.3681710911979
-0.0460019611473399	1061	68.86573277868897
-0.35709554583627323	1082	80.07963634992818
-1.775800685557897	726	109.88504423940836
-0.028274954966036603	43	71.91244879045591
-0.05795085421550539	2011	82.39506650566366
-0.6103311369370203	2310	343.8308742985515
-0.08523139231829191	124	66.95201921861816
-0.007513374258451222	389	79.49952728380961
0.04517313295036729	96	86.14835918248987
-0.22056678409899177	331	116.29000859234529
-0.602074974909101	808	80.04251877709348
-0.17969688434186537	457	73.5628867393212
0.008494554743265326	1328	93.85118761515967
-0.05400825125570918	366	71.87203140791489
-0.32221200252161	34	66.53638168897723
0.2480098104379067	89	76.12657829117235
-0.044971342895905764	753	72.3150659399136
-1.4856664450055632	67	61.81735363662249
-0.8655832319777801	117	87.84986651337323
-0.03277023800819734	3628	65.12290682723665
7.545212863455163	793	214.66659063842533
0.08940963525310508	1676	62.07430648530472
-1.5181347448960878	810	202.31916707062103
1.0498501934907836	773	99.4741860406958
-0.01855906595574197	1592	76.19840717249504
-1.9130015136870497	503	127.95793133927174
-0.05029582388488052	215	60.14844119418297
-3.2528189377044328	21	151.62429946138198
-0.23596399189500517	140	67.85971354195655
0.05354269973577175	383	83.46589588625116
-3.736272001362522	1832	415.24211396690004
0.06555114915317972	597	85.39839195195579
0.01129199196702757	641	79.62589786596875
0.5020522811246337	31	105.6710354653801
0.21089863277484255	432	73.40152013809065
-0.06859064286118155	846	73.15364617162216
0.8627246845526315	990	98.96863509694018
-0.2864515767441844	387	72.32963207718586
0.14645832983296714	2316	229.45587507168156
-0.6816346677551337	477	226.1277075822707
0.42875673866547004	1195	69.76965355599461
-0.026505661323426466	46	87.2428583476745
-0.20394377845559575	931	81.18489222331375
0.08928668160569941	192	97.65046182024292
-0.15227418958602357	2302	72.44369848995916
-0.025004669525515055	1054	130.1144626004745
1.8491314117563888	322	145.50232395298335
-0.020457312112966974	670	61.42026000057376
-0.16785830948720104	1627	76.43164956163628
1.6466533693246674	1804	72.70047237311766
1.1283325751319353	3500	205.9634864950117
-0.059200685975156375	69	127.75569443267906
-0.9261143329804327	349	89.13083420379301
0.5425188015542517	1897	107.83146411682635
-0.9150334743626445	124	82.25163830739379
0.0035343433696652937	1270	66.8189537138927
0.14998695990698252	408	83.2614564267015
-0.018303200238278805	285	67.68375799075295
-0.039105406386624963	2143	92.3920941631515
-0.1362259284001084	1111	60.24797091455702
1.1161733671524416	1995	74.4766524815326
0.007915141192825104	4358	81.15821622826854
-0.21660067539278316	1674	96.44326575871087
-0.5176137872283562	1862	68.85603546242052
-0.0524007430740312	483	110.28427913242545
-0.08958326723313803	671	102.64271969227634
-0.07572244373932335	1351	118.01420755721891
-0.6035554110112571	599	132.247050414185
0.009653893981067085	1509	80.3321134274271
0.13469567742959043	353	80.03260459007143
-0.04710659932652561	1247	62.20285968807552
0.23430290998066994	2585	66.22219669689545
0.0030091513131083047	2179	108.53146482873196
0.08927277381371823	830	67.20318127425556
-0.06448984216058307	2298	97.33943040894408
-0.27850351223787584	558	113.79628296155704
-0.12510807725266204	250	104.04671245219939
-0.1048385964732006	641	84.56151233639807
0.0037430746688187355	1421	68.54712006551689
-6.000669823697535	931	298.02466212074995
0.019249181172881435	165	62.062905394306966
0.0345246379706623	283	61.05279791895961
-0.01545397338031762	221	72.29573310783638
0.7760705731698181	892	101.75081123921703
0.15362908497081662	1112	64.52174528504318
-0.8077496880878243	594	101.77575593075339
2.914052662832546	1174	359.6002508403029
0.20612201518997608	1334	119.26333007079727
-8.254549157107249	82	153.36878099514223
-0.03578562854499978	618	64.65447288907454
-3.48666370333558	419	127.44623544364026
0.05474555235423395	347	114.4758686637123
0.23459517152696208	971	61.64613747141949
0.03784294496745133	3059	96.31473278418562
-0.14582702716052154	4853	100.9729880338645
-1.2260800554759044	82	212.0810324282647
-0.3039992503072426	524	98.21358315258223
-0.3392853861405456	240	125.2962240696642
-0.0063045548347417935	6864	62.43637547948401
-0.06358143858597032	490	95.06976601335897
-0.015224530900013633	543	98.42590252026675
-0.058495260937888816	558	82.54860096505551
-0.5964298665403476	419	70.69227974370546
-0.6224866511620348	486	107.89001082204815
-0.006309493128810573	836	60.12338408982137
-0.20702647230473303	131	77.36154377474509
0.002750584135810641	212	81.96011375092439
0.014821940898400499	1087	83.1838721671371
-0.5429794276842586	1118	123.30769731612705
-2.5308812546879835	1978	75.01594939101463
0.034201450625005236	1924	61.46068166065344
0.3121108207187717	1499	64.8871756102448
-1.0484741738182493	1485	479.3604621847918
0.04804908073538172	1395	68.07067026342565
-0.7667902719890662	167	73.22158981139383
-0.009230311106875888	2051	62.73311850737546
0.23262578620779095	1381	64.9636476863705
-0.08947624981919944	2407	139.73063856235876
-0.1611956162300885	107	75.6648656954134
0.033123449552476814	2320	63.741687946530796
-0.07697434905276168	113	375.402769717562
0.08578092866264342	224	77.24577495936452
0.9088548367853946	193	64.6004841227808
-0.0232248671409252	6	98.89275221378097
0.24232803931113267	1916	77.0963495804079
-0.0005970326417354954	550	60.60791931929627
-0.17737283907990786	201	66.39819248338888
0.06372724217089853	1548	60.57531011530339
0.8014971963493736	374	88.10119432547914
-0.0067508100446502795	1543	85.66845738962951
0.014145064649710548	197	77.85939612890125
0.0019816395847556123	799	71.00431926180565
-0.47003240230242227	1824	62.123178934408465
0.2153702502073429	149	76.29592142332547
0.003126921544662764	497	73.35010530206905
2.084481639680689	837	68.37875272074432
-0.027438026571871887	1197	76.03145986993367
-0.09590184731496265	2489	254.04430569797051
-0.02798439325556501	604	61.54554889102817
0.12634691159018985	446	74.54026270734765
-0.22650795665049372	1824	84.89858411052904
0.36112272856917116	2164	94.62397362059798
-0.04230031665406386	258	60.731326702599816
-0.2779922063627964	3005	79.57564532037793
-0.3029817888254911	2017	107.96794115974706
-0.3146055949418951	1638	166.88303949212315
-0.07281879143192782	876	108.49058988733177
0.018547038938322657	305	77.02879175247953
-0.0007036074730422115	278	70.5402972144457
0.686161202983385	1761	74.49324080796221
0.16865391812552843	880	91.06120046957963
-3.2889414077039874	561	99.33471236405524
-0.10973876886055223	1832	178.01683412288105
-0.53128723297732	1001	69.01693363314845
-0.1336080917135405	346	71.70035588820605
1.1749274354301633	263	104.71432325760482
0.37135548095784543	842	94.81680672510376
0.42807160508436937	1027	99.82072508757625
0.06528421701136722	1809	70.97061134741996
-0.1919259593228162	1710	66.07435550934159
-0.3668089713801237	310	61.6825253941455
-0.06935129201247037	1082	99.07161299200547
0.3147964523000155	639	62.232070137587954
0.060065678005003065	998	66.91761599420298
-1.0889865749968521	909	100.74369852037263
0.5410747253208683	3934	112.96569332906985
0.11237997626267315	1817	84.02600578718165
0.11014032208368008	2043	77.48045137148402
-0.013139218426658772	59	69.27277346356279
-7.003161487926263	772	326.63942131768954
0.154629753088102	424	64.00277034617051
-2.749575583693513	2778	205.0050766517673
-0.10073195182030759	149	61.05022263169076
7.107074274961633	811	129.1307307211216
0.5832255636532864	694	100.8327010079364
4.72837458824506	1250	352.8604257535019
0.6396317932230886	748	241.3135535189683
-0.04974211356829983	11	63.53223149434502
-0.09760336647741497	4628	98.06738130679744
-0.09646910494484473	1949	241.93289060741665
-0.059917670882896346	753	82.80050356492751
0.0030824629579910834	3766	70.24682981808542
-0.01856510228208208	1209	73.18703246225623
-0.1239510050172612	545	71.28542401160506
0.004523336222064245	2540	60.99050701247501
-6.088967637730093	1633	289.4865940786701
1.8630221545445238	11	86.11736587199061
-0.11603283493877825	1048	68.54175966147875
-0.18248142632046438	332	92.03632713349589
-0.3507486080166018	3308	72.16097709369909
-1.9143470658273145	1086	76.84510310137037
-0.03802625553817052	477	62.487167220977646
0.754183508476217	2701	78.60972799188806
-0.08931218863654067	391	171.94291820237035
