# Memory Log BF	Trials	Network SNR
0.05914042905305905	637	64.89549220878433
0.4175561771110097	1189	62.43476998273737
-0.8428925189487018	1373	96.81899649846214
-0.022841157657467193	1934	87.43232329676418
0.03038035306076381	328	81.11399100630032
-0.05891619138947135	289	73.69555192060203
0.0011007930297637358	996	68.46706609140567
-0.7790759669151157	5298	64.32599626931004
-0.8951602298166108	845	76.28505599511466
-1.4660247414008154	74	112.80456102878834
0.008749899203166933	334	64.40380448414236
-0.03957583786268515	1510	80.91816204384367
-2.0600694371096324	1744	136.15399414575882
0.1269383958756407	1952	63.78680287882069
0.0038888646765826707	699	64.5656871681866
-0.3222895551025431	543	92.98097093939298
0.05982868462342594	999	95.70875540090609
1.5381635132125666	79	116.92874037827414
0.06882151232002798	1939	60.8599232158679
12.973792357632192	449	262.75942403068143
-0.09699859391685095	1053	60.313776286299046
0.012905347620744578	2202	63.69653555360997
-0.13966695827184594	517	77.70141161520453
0.9286729926707267	2965	91.16358418885831
-0.02576548538308998	200	65.03153811761375
-0.009431725302874838	1203	66.40191648453394
-0.024274019853237405	2781	63.68984957942859
-0.18062070040537037	3918	64.72941074466638
-1.0925887322541712	87	70.15655989350402
0.16988259172649123	736	187.26374947811172
0.009972221392672509	404	73.07499760106676
-0.14629059856679305	163	61.72883352349586
0.07407498404154467	1060	71.36852076449102
0.049832528457045555	89	314.44586640061095
-0.10353595862397924	289	111.4360289993639
-0.03361976194264571	28	72.08460609710183
1.681882697972469	24	171.94257375500231
-0.2996986316757102	323	140.19052521566326
0.21166359386506883	805	72.01443070644586
-0.016741653855660843	727	84.71833866939023
0.01325532780310823	1488	69.30065844160455
0.13416290035979728	419	60.18970347763077
-0.004761363155921572	2398	81.65443161665452
-0.08463869282059022	645	165.93041153962784
0.3624110957321136	636	60.547346307947294
-0.6020446445322705	86	60.675594143504455
-0.10476055230355996	204	107.29629047696122
-0.1760001059901697	524	100.62452686272033
1.1246770998973261	115	78.72512775043519
0.0047448970854020445	2503	69.66203734811117
-1.7954649586013147	1181	79.04169736214638
0.0006789269891669392	549	67.78826666210779
0.011229237259613	203	66.75254383830116
-0.23459079330496024	1300	68.75498731425895
-0.11350623596081277	434	116.31951182771175
0.9075698764063418	571	255.33129389537606
-0.027638601492981252	564	63.61218681386716
0.08263564911021604	270	70.9360491063573
0.7818010816117749	1267	194.8005189318296
0.05175251217224286	381	90.436328356559
-0.03403050614269887	62	66.76438957708221
-0.017029521185577323	144	75.06449153281844
0.02246976621063368	1963	97.52480426441203
-0.14959563430875278	205	67.11884945731548
0.01650080792751396	1986	70.69573885234888
-0.12080964691676854	261	86.60829001511803
0.6229439132875996	759	96.46627039549234
0.09904169348374126	144	64.63883087939708
-0.03914850666342318	1116	69.84641340130253
0.2462685976697685	690	93.43195410660721
-0.3861434950754301	550	85.65665693760671
0.2876815882232222	4055	65.79764836208618
0.009812214865632995	126	76.42326571867292
0.560228230339817	1102	62.71598040254084
-0.33172913093039824	809	109.5127357804956
-0.5925359561697405	1734	91.132558971979
-0.04109565292310435	385	102.88111800858913
-0.0027397260619181907	1587	74.30243299562211
-0.13806892919546954	1265	91.82517527572213
-0.08029823682863935	830	140.5563124011816
0.055513078321382636	3951	157.09152904274993
0.06715994463684183	3447	72.34368862682628
0.4158948065585264	37	62.845750559082816
-4.188070821695874	105	193.09877706776007
0.1962475252621516	674	199.79536218792578
0.23042952548439644	158	74.46530869068816
-0.00849981479723283	2774	68.03095452365629
-0.2691860723498394	864	60.26751559618657
0.04185846174732433	188	84.30053274878715
0.05181303420704353	5440	94.15546587357589
-0.09438192826655722	534	78.4719984842005
-0.3518191338239376	690	60.04542153061382
-0.11365754733378708	2766	153.69747662718913
0.03212230818826356	823	66.9123765785838
0.014140603102532623	558	73.057126303261
-3.0479923821785633	1636	94.26380204763188
-1.1142028704680342	214	132.12461553984215
-0.2851232040738978	1233	104.808126430222
-1.2050106850640532	759	63.005336555412654
-0.0007287885655387072	111	61.04971327577009
-0.08684483695196832	1904	82.19517786457425
-0.12769626064255135	414	79.19346205101051
0.06380851195262949	268	91.51107619081803
0.13982954185712515	102	75.85468200860912
-0.09688577333918147	1256	68.1586422405199
-0.14914318106821156	13	162.4190184935985
-0.0022731044305146497	200	62.43672919963844
-0.5181966357122292	3468	143.3683372752785
0.03584862107527442	600	145.1090276204697
0.011477052374857521	1593	60.051342538347285
0.02089287590388267	267	63.364180485944395
0.257442603045547	442	85.57393945546028
0.06418324941842002	331	97.59588593225426
0.5715892846756105	178	69.00760383922459
0.2905606084830197	82	64.27106819645977
1.2614850058271259	368	85.91279971334633
-0.14150826618379142	3114	69.69276488108704
0.03509061238673894	2200	68.23070822586571
0.04471462860783504	574	80.21542909456562
0.24453817914218234	2656	101.99925790714448
0.3555505451222416	1917	135.5246112146837
0.028169859005174658	1019	101.788650149058
-0.08665041681751973	812	92.46250631953369
0.004666167192908688	6	61.172067461537026
0.020250774134183303	632	209.70830248900708
-0.7489385722292354	448	63.873136426142956
-0.017887040864479786	244	84.83143815771489
-0.08668595314316008	118	71.7477089623362
-0.07767126512385403	507	66.74804451174423
0.011498241037315893	175	64.1136745031882
0.28685407383090933	488	184.7026789628809
-0.3650368240332682	109	66.57192388707985
0.5251090760848456	1365	163.66286956930816
-0.776059881074616	1676	151.13747156432785
0.028350443735689623	4902	67.02033684467129
-0.0251257340992197	443	77.66092504589007
0.012836961701850669	1952	92.41021601363359
0.017601507883227896	902	124.82610212827771
-1.5747831059288728	975	127.18884885396402
0.336586662942409	558	74.091247311392
-0.4001086251519155	341	67.22942011383607
0.01980373963851889	4082	74.82560432099102
-0.0211338110266297	976	69.87134108532844
-1.714491017321052	114	113.49884343277783
-0.08398079905009581	948	65.5212681014124
-0.13733946462889435	608	182.32956383591025
-0.18323006300306588	286	60.67446386044206
3.5138193152015447	1840	294.8712776397943
-0.13537936763941616	384	80.66045988283796
-0.11587440311541286	343	90.653063395591
0.1106071980575507	875	96.72540656759742
0.09136884376493981	452	68.92823974010169
-0.03987814217725827	58	120.57165641673582
-0.21984931987390155	1502	120.3737494955189
-0.055190775264236436	11	90.43869910804419
0.05263669667056092	3	106.36112742499459
0.1619963890998406	156	71.26613973647831
0.021820584048327873	1048	68.90469593300033
-0.12269527601074515	33	105.35756224867866
-0.22339219974719526	1069	62.47780970740012
-2.5198046063778747	2695	152.73466955436186
-0.10178181110222795	1180	76.72203773921494
0.27466723127508885	53	100.75875974408274
0.007589686718347366	394	68.50368308609697
-0.3541680403832288	1758	131.48838578613237
-0.03159958028481924	51	60.01798161055658
0.9320277597871609	1161	205.97498287575914
0.6452883195802315	536	74.04315945931162
0.06705420363232406	913	70.7765219901216
0.2075138259842788	195	82.23863568924023
0.012470450812543277	299	67.92805227946897
-0.191060737848602	580	63.41761155529767
-0.02070496502892638	211	219.36664727004646
0.01985272570163943	193	121.82255527969455
11.78696390406185	1446	293.9463200455824
0.09897621830714343	823	61.32473912163015
-0.6029869477242755	848	205.4033289377134
0.9063854535797873	472	106.08278937072738
-0.000767454388551414	596	176.8806534676889
-0.02505321785884007	973	98.15980805454038
0.18783510733669573	208	67.25100135835288
-1.4832024041534169	350	318.54106253420264
0.135626207219957	1252	79.1710807831031
0.004310931852614885	2843	72.86449013057094
0.5628559531628525	639	64.08342041763615
-0.9256372126435508	121	79.05200982039842
-0.07209184617568098	224	61.21338365885438
-0.007514830182572041	207	80.64616530537191
-0.1954166497780534	549	102.5402319869581
-0.11448487652432959	83	84.85435036544627
0.47496198618841845	3277	60.99422448283016
-0.5560861042158649	723	93.19591698821345
-0.4000328049039581	1178	60.33151084995596
0.03435982438668361	87	62.18950051518727
-0.02326577026542509	834	78.04478172026577
-0.03515290032373741	129	95.26329135466197
-0.005446955172374146	4794	61.33769739857223
-0.06087027704688808	1886	97.7112797555272
-0.09799495140919134	668	60.31863433155062
0.3161355828779051	428	186.49520664988876
0.17923799028812937	1626	74.8507684725528
-0.45159048310893013	896	67.01036493359659
-0.021115025695962686	751	71.30740171505404
-0.014634461225796258	1841	92.36851293293893
0.023872036905231653	116	144.93686737239923
-0.18497794705172055	1917	86.5559756236667
0.21040051243107882	1595	191.99017774290627
-0.07551775821184492	1728	82.50224480837532
-0.391048911249527	271	81.52081000341795
0.004728069984594185	845	68.63659839792017
-0.010991261483013659	831	62.77938038801537
0.061223550685099326	1179	216.31966770731373
-0.01822550405131551	717	65.0452878836098
1.2191917995478434	16	203.10035656725796
-0.062072217633613036	1160	64.69310991764874
-0.11983664525223503	808	66.53478237160587
-0.8577871324941952	11	105.79509046391695
0.01665506857989385	630	62.29435207810331
0.01495359775299221	1241	63.88561213637646
0.35972615630930704	476	61.97200857581155
0.04739851343811097	1026	67.61431449445469
-0.12221658323232987	171	61.569552661204256
0.06570839001233253	2234	91.80323863958978
0.051999866233927605	1028	73.34773477540342
-0.026348742897425836	1	95.72299740476033
-0.02872531062030248	399	72.79769616407265
5.449059406233573	1221	122.0981359012559
-0.063935234255041	321	60.73946022740469
0.41434356820627727	126	96.30578620802463
-0.05884247893959582	734	71.26488086400387
0.11905931724822949	409	73.36083585083352
-0.17904684175027796	325	98.83146549390479
-0.5335234900949217	553	94.25320665304737
-0.08754711013489214	948	88.24902147257353
0.13733219337973424	119	109.00234045248935
0.13099762993761033	959	62.95042032989981
-0.10756833602135885	396	78.23501479673278
-0.23581718189871026	337	78.67590895600975
0.27893092344675097	777	89.63506420548252
0.00875910179775019	508	93.96137167284581
0.2568305328495626	296	132.89119166674658
0.14406060289729794	1789	90.63727462724025
-0.10750058929261286	639	69.40221240864898
-0.01954445286810369	153	72.51115130394892
0.000943569853916415	246	67.41713726748699
0.04011381727286789	67	72.28321703286699
-0.07980130681880837	3216	76.77912815285433
0.022788768475720644	196	60.32742734574078
-0.254189091032913	559	77.73131129509426
0.016714785045678582	2474	81.51201518923341
-0.0008038995388233161	2181	63.031186979157205
-0.548832570238801	329	60.80531205470433
0.008247215642768424	1041	135.90255824107993
-0.20904462768885423	3137	89.99825265687325
0.6624934499902793	297	72.8424910629636
0.25598521634628923	48	62.96864787139102
0.05401353380739238	504	90.99597423451024
0.15178551870485535	2224	68.4984150266258
2.2499864888723096	2581	98.50109344127786
2.106900120462342	36	75.9690900183853
0.19014889353275066	460	75.75048864647938
0.10449415187940758	748	142.4011900703749
-0.970360455969967	1608	111.15299476561668
0.2664620114810532	1346	63.591974390815174
-0.16285775912501776	53	64.27282419596771
-0.1146537677386732	1909	83.0531091175969
0.6266274384470307	908	157.1988137848721
0.03815479243576192	158	61.08012616631278
0.17400916886799678	685	95.28042451186408
-2.4523213589618535	326	158.0103676710234
0.3816944935806532	585	112.10012938257954
0.04973345736016199	979	63.15464680639281
0.04653017263899528	509	62.32333554971108
3.239832079052576	2660	270.1292394579666
-0.05778445671330701	869	69.87890251620657
0.6233442273151013	472	165.3475698169919
-0.9427073300198572	112	89.97887202925484
0.12420739282379145	128	63.56824024621497
-0.4908832181308753	95	76.82739731666337
-0.2541223311345675	4491	120.09633413903245
-0.2833747522129215	400	64.6628250153365
-0.07544454382059484	428	90.34288013907884
-0.015557511442693794	2807	76.51292784515033
0.07035533286762075	361	94.79201648928208
-0.022905584344698582	306	112.22583647762045
0.15713454870001442	1109	64.02239023169838
-0.10524918706460085	56	70.46544023921736
-1.4753429577926909	569	85.23455598236012
0.021877439729678372	112	66.8880774718626
0.30422216767647114	10	60.148212000802644
-0.01747596921723016	2016	62.23236657774929
0.3050038522196701	1731	90.82717347981377
-0.03291189869196387	612	65.01257539310365
-0.11665605010330182	1060	113.43341975168411
0.023027430194588305	24	61.078522368962645
0.07562025614788581	1179	72.0916179313378
-2.546195907031688	22	101.91870070333027
-0.00989748406709623	1077	61.07150730089653
-0.1727262537833667	1908	69.54362626918525
-0.017278152208746178	962	74.59413792471965
0.4945825421373229	3609	87.6770416814329
-0.0023139429486036533	1655	65.20200835746078
-0.0058071248804481	132	129.61735547459236
0.08993652744584324	2819	66.44596908519675
-0.2961301928044122	383	149.99948247242963
-0.11393431387568853	1894	61.99575587126677
-0.006862331279535283	57	67.99604962012307
0.5314613406217177	1283	73.9796462400366
-0.11359365900580087	979	98.83102386072186
-0.024146426860397696	1024	62.183809628981216
-0.2865359840916426	1186	89.0797750553139
-0.09730077755375532	22	66.59920906767005
-2.2180332791974706	488	77.24479164347117
-1.857194278957195	626	75.71686981960812
-0.020225136865064997	110	69.05561871878479
0.13839571055905253	1680	130.76928814309065
0.26925797486183	405	79.77272040721881
0.35774789560582576	3142	74.34731593679238
-0.25711062535901874	242	62.45742006535167
0.42931718221234405	2871	90.21070621447694
-1.6431309405779757	1011	132.80600266768886
-0.20101958534178266	2556	104.79995761541628
-0.44928798009914317	909	97.4012129297588
-0.24035011002888496	1780	96.19290177856368
-0.038726451213733526	69	87.82319499392531
0.20176702968592508	2095	69.94501423245666
0.07454964380121964	67	68.93380212085827
0.14439001787695815	2508	62.42297746767265
-0.033034788758413924	5242	69.16153862038384
-0.037889669315518404	1263	106.54799219270646
-0.04978400989148213	613	85.99099093776543
-0.04668972162085083	254	74.84306490604385
-0.09565097010386125	145	65.22345790832321
0.023975212765435572	447	101.45117278604317
1.1537417353889623	95	62.6491844370086
-0.028037827260959602	764	67.7287436252306
-0.1399028142836869	1099	65.83126856904885
0.11053074764731718	188	60.96602687697393
0.10559851130597053	920	73.87580967270856
0.08742435826093242	844	66.17518470166493
0.11671683660824783	484	183.59707137576044
0.022538328670634655	308	139.95269512768616
-0.032591619481991074	1506	63.009826095368204
0.08474069618569047	1038	137.42114368514112
-0.07798192610789556	231	74.27656801379634
-0.924642495788703	348	63.04820473993835
0.07122887853620341	49	94.09600072458504
0.033214778213277896	19	73.3909122623213
-0.05392673062669928	1753	61.24380025643151
1.1072917453275295	106	162.1987270597548
-0.06385482791210961	2404	75.01941667061023
-0.18085593458999938	635	67.85275904291547
0.7189305385863918	811	100.23913551498981
0.07917403745659612	407	62.14047781841704
-0.02533416833693991	488	87.13234877394868
-1.8833916037783638	128	83.16961669600542
-0.13520546453582938	2868	116.88615875548885
0.5336156302150812	425	72.75989315657282
-0.8032038810272297	954	60.138573197339454
-0.11173265340130456	1331	68.785679000181
-0.027155249968473072	89	63.3204539570776
-0.024240686881057627	116	144.09480942500815
0.016016396635677665	100	139.03753649476323
-1.232514700242973	48	67.71682924929573
-0.0006477343522419687	28	155.83273720337309
1.3724982231651666	1337	318.9950490392161
-0.009763955369635369	1122	65.1438068296125
0.3077841703188824	54	103.96860842058857
0.2109651714104075	672	96.44246191779163
0.2781548957088944	1552	63.042235677845675
-0.05991567869523351	349	76.02413420550096
1.3794233233275008	936	151.22703931387693
-0.2593297026601249	776	74.817276780548
-0.11324037467875314	1917	95.3728928123966
0.03620692619733745	933	95.91020693627702
0.1532973586472508	345	96.94225794126139
-0.009995500650347822	3305	70.69946300099454
0.022165267140735523	128	94.70558920504595
-0.1797589243199127	370	63.97560961653258
-2.9431571285315385	224	85.06468761080384
-0.6893507591598791	690	69.20110093602617
-0.03740467386501223	1849	77.30512729008771
-0.32682706624291313	812	89.52426548845906
0.038076846792137076	336	103.92466446239773
0.2645559696752571	699	86.97728684718574
-3.4465654859486676	1215	173.79160839398446
-0.039489914533760384	333	73.43662241279321
-1.8246290013339603	1140	64.08954051925927
-0.4811148512762884	1185	104.11447779161622
-0.14637710156239336	66	73.8659765715195
0.051831147757184226	599	86.22719892037468
0.03957478732627351	127	165.16027973293782
-0.07999489916528546	299	100.79150912430798
-0.013933272513895645	1255	98.99746673414226
0.01662111825703505	2464	68.01254153848483
-0.06124802160775289	961	77.40551860118381
0.07085436522993405	1085	65.30191100317899
-0.11599938338986249	121	102.93498875755802
0.5242192709793017	2399	130.77011601238496
0.6708334624636336	3831	171.72735609205148
0.057322752925301756	177	93.38435085876452
0.07076380709668229	171	62.37461656868522
0.13971306836515396	875	81.32455509605774
-1.6902883562338502	65	81.6932883053342
-0.20357834395576901	462	75.19478734504773
-0.8800580787992658	426	113.45471300339798
-0.18993034424374855	1193	96.4326395225564
-0.07462685096288624	705	113.58335098174673
-0.31565426520319306	3299	63.861057994596926
-0.012895809633391764	138	60.72338857007821
-0.14049946389241086	1012	93.78062339366272
-0.12501488373527536	1734	108.21034372860858
-1.1554225106738159	2055	208.0888757124171
-0.005439138549263589	1805	67.9473869201351
-0.1518757752264719	1781	123.99467817877164
0.46807232525407017	906	64.43042903013665
-0.20506543403644173	249	123.41141524766566
-0.11008495459645928	422	88.50380181123921
-0.05364380471360164	197	60.89177296370003
-0.06294969587270316	671	81.98925101758704
0.13742057283525355	160	77.3498457880707
-0.19265471617927687	1135	68.75385080674329
-0.050386147322114994	671	69.64965431332665
-0.07843079592748836	533	97.72550577452316
-5.985787375573636	1921	158.514973492137
-0.11098080183546699	1243	114.64811220527936
-0.0713783666396921	1219	194.7388823409502
0.1124916036187642	904	151.07468208118365
-2.0005854830760654	1581	77.1121536241372
-0.003154340098717512	1732	68.33022484020215
-0.0011524325373102329	1523	100.01260040196925
