# f h(f)
0.000000000000000000e+00 inf
6.250000000000000000e-02 inf
1.250000000000000000e-01 inf
1.875000000000000000e-01 inf
2.500000000000000000e-01 inf
3.125000000000000000e-01 inf
3.750000000000000000e-01 inf
4.375000000000000000e-01 inf
5.000000000000000000e-01 inf
5.625000000000000000e-01 inf
6.250000000000000000e-01 inf
6.875000000000000000e-01 inf
7.500000000000000000e-01 inf
8.125000000000000000e-01 inf
8.750000000000000000e-01 inf
9.375000000000000000e-01 inf
1.000000000000000000e+00 inf
1.062500000000000000e+00 inf
1.125000000000000000e+00 inf
1.187500000000000000e+00 inf
1.250000000000000000e+00 inf
1.312500000000000000e+00 inf
1.375000000000000000e+00 inf
1.437500000000000000e+00 inf
1.500000000000000000e+00 inf
1.562500000000000000e+00 inf
1.625000000000000000e+00 inf
1.687500000000000000e+00 inf
1.750000000000000000e+00 inf
1.812500000000000000e+00 inf
1.875000000000000000e+00 inf
1.937500000000000000e+00 inf
2.000000000000000000e+00 inf
2.062500000000000000e+00 inf
2.125000000000000000e+00 inf
2.187500000000000000e+00 inf
2.250000000000000000e+00 inf
2.312500000000000000e+00 inf
2.375000000000000000e+00 inf
2.437500000000000000e+00 inf
2.500000000000000000e+00 inf
2.562500000000000000e+00 inf
2.625000000000000000e+00 inf
2.687500000000000000e+00 inf
2.750000000000000000e+00 inf
2.812500000000000000e+00 inf
2.875000000000000000e+00 inf
2.937500000000000000e+00 inf
3.000000000000000000e+00 inf
3.062500000000000000e+00 inf
3.125000000000000000e+00 inf
3.187500000000000000e+00 inf
3.250000000000000000e+00 inf
3.312500000000000000e+00 inf
3.375000000000000000e+00 inf
3.437500000000000000e+00 inf
3.500000000000000000e+00 inf
3.562500000000000000e+00 inf
3.625000000000000000e+00 inf
3.687500000000000000e+00 inf
3.750000000000000000e+00 inf
3.812500000000000000e+00 inf
3.875000000000000000e+00 inf
3.937500000000000000e+00 inf
4.000000000000000000e+00 inf
4.062500000000000000e+00 inf
4.125000000000000000e+00 inf
4.187500000000000000e+00 inf
4.250000000000000000e+00 inf
4.312500000000000000e+00 inf
4.375000000000000000e+00 inf
4.437500000000000000e+00 inf
4.500000000000000000e+00 inf
4.562500000000000000e+00 inf
4.625000000000000000e+00 inf
4.687500000000000000e+00 inf
4.750000000000000000e+00 inf
4.812500000000000000e+00 inf
4.875000000000000000e+00 inf
4.937500000000000000e+00 inf
5.000000000000000000e+00 inf
5.062500000000000000e+00 inf
5.125000000000000000e+00 inf
5.187500000000000000e+00 inf
5.250000000000000000e+00 inf
5.312500000000000000e+00 inf
5.375000000000000000e+00 inf
5.437500000000000000e+00 inf
5.500000000000000000e+00 inf
5.562500000000000000e+00 inf
5.625000000000000000e+00 inf
5.687500000000000000e+00 inf
5.750000000000000000e+00 inf
5.812500000000000000e+00 inf
5.875000000000000000e+00 inf
5.937500000000000000e+00 inf
6.000000000000000000e+00 inf
6.062500000000000000e+00 inf
6.125000000000000000e+00 inf
6.187500000000000000e+00 inf
6.250000000000000000e+00 inf
6.312500000000000000e+00 inf
6.375000000000000000e+00 inf
6.437500000000000000e+00 inf
6.500000000000000000e+00 inf
6.562500000000000000e+00 inf
6.625000000000000000e+00 inf
6.687500000000000000e+00 inf
6.750000000000000000e+00 inf
6.812500000000000000e+00 inf
6.875000000000000000e+00 inf
6.937500000000000000e+00 inf
7.000000000000000000e+00 inf
7.062500000000000000e+00 inf
7.125000000000000000e+00 inf
7.187500000000000000e+00 inf
7.250000000000000000e+00 inf
7.312500000000000000e+00 inf
7.375000000000000000e+00 inf
7.437500000000000000e+00 inf
7.500000000000000000e+00 inf
7.562500000000000000e+00 inf
7.625000000000000000e+00 inf
7.687500000000000000e+00 inf
7.750000000000000000e+00 inf
7.812500000000000000e+00 inf
7.875000000000000000e+00 inf
7.937500000000000000e+00 inf
8.000000000000000000e+00 inf
8.062500000000000000e+00 inf
8.125000000000000000e+00 inf
8.187500000000000000e+00 inf
8.250000000000000000e+00 inf
8.312500000000000000e+00 inf
8.375000000000000000e+00 inf
8.437500000000000000e+00 inf
8.500000000000000000e+00 inf
8.562500000000000000e+00 inf
8.625000000000000000e+00 inf
8.687500000000000000e+00 inf
8.750000000000000000e+00 inf
8.812500000000000000e+00 inf
8.875000000000000000e+00 inf
8.937500000000000000e+00 inf
9.000000000000000000e+00 1.737072278288960425e-21
9.062500000000000000e+00 4.913973153288654196e-21
9.125000000000000000e+00 6.340744031856184584e-21
9.187500000000000000e+00 1.798895195136214467e-21
9.250000000000000000e+00 1.033932501072188311e-21
9.312500000000000000e+00 7.194490874875093317e-22
9.375000000000000000e+00 5.493054772688383206e-22
9.437500000000000000e+00 4.431984436290814856e-22
9.500000000000000000e+00 3.709543697024588713e-22
9.562500000000000000e+00 3.188617793564816193e-22
9.625000000000000000e+00 2.797061116340009324e-22
9.687500000000000000e+00 2.493302926131284259e-22
9.750000000000000000e+00 2.251708776468242786e-22
9.812500000000000000e+00 2.055619945400097418e-22
9.875000000000000000e+00 1.894518894528721480e-22
9.937500000000000000e+00 1.759581088291662390e-22
1.000000000000000000e+01 1.644977359419655493e-22
1.006250000000000000e+01 1.546584605123495439e-22
1.012500000000000000e+01 1.461602197430672144e-22
1.018750000000000000e+01 1.387408675507641869e-22
1.025000000000000000e+01 1.321903209494095999e-22
1.031250000000000000e+01 1.263748237854674255e-22
1.037500000000000000e+01 1.211916374330618344e-22
1.043750000000000000e+01 1.165161445356844171e-22
1.050000000000000000e+01 1.122863286764101111e-22
1.056250000000000000e+01 1.084418064908548137e-22
1.062500000000000000e+01 1.049144681244400038e-22
1.068750000000000000e+01 1.016819280092890781e-22
1.075000000000000000e+01 9.869008061245547118e-23
1.081250000000000000e+01 9.591744658568076996e-23
1.087500000000000000e+01 9.333580630689322865e-23
1.093750000000000000e+01 9.092215784304472498e-23
1.100000000000000000e+01 8.866114548198972177e-23
1.106250000000000000e+01 8.653275348162385520e-23
1.112500000000000000e+01 8.452700432964815612e-23
1.118750000000000000e+01 8.262920314930435336e-23
1.125000000000000000e+01 8.083028729953229317e-23
1.131250000000000000e+01 7.912185813115124968e-23
1.137500000000000000e+01 7.749322791699090794e-23
1.143750000000000000e+01 7.594263493732415881e-23
1.150000000000000000e+01 7.445809197066424297e-23
1.156250000000000000e+01 7.303908868439900848e-23
1.162500000000000000e+01 7.167824138550534974e-23
1.168750000000000000e+01 7.037016287222879581e-23
1.175000000000000000e+01 6.911572981808728220e-23
1.181250000000000000e+01 6.790698236185200383e-23
1.187500000000000000e+01 6.674135817919133708e-23
1.193750000000000000e+01 6.561945104821614993e-23
1.200000000000000000e+01 6.453534520129991794e-23
1.206250000000000000e+01 6.348697409527057193e-23
1.212500000000000000e+01 6.247418732768587226e-23
1.218750000000000000e+01 6.149411969909719004e-23
1.225000000000000000e+01 6.054424456317055360e-23
1.231250000000000000e+01 5.962311668212137251e-23
1.237500000000000000e+01 5.873067741448492275e-23
1.243750000000000000e+01 5.786464068642414082e-23
1.250000000000000000e+01 5.702329815389831695e-23
1.256250000000000000e+01 5.620555000441640029e-23
