# Memory Log BF	Trials	Network SNR
-0.004016071683054179	134	74.89546013984702
0.19634405917076947	393	84.37042662073662
0.39163049739727285	35	65.80242474770144
-0.012242519072060531	636	106.31098700821303
0.16383081092499197	328	422.4710078697349
0.16326244246010901	821	96.2312938883406
0.32628571996247047	1303	91.30800298788013
0.07111665833144798	2799	107.80201236313748
-0.06078971687020385	64	99.4637145005273
-0.1466095133212093	273	67.29472398649344
0.14827302995399805	1083	88.83223490161173
0.7777429409470642	89	297.3391939870708
0.011794067787377571	1576	61.081863291001945
-3.4436000066780252	560	293.1327601549109
-0.2388281649509736	1495	290.73202625978536
-0.05758851369773765	1568	60.31373079979191
-0.246557063102955	475	398.8357032260516
0.0845705991387149	535	92.22872226948925
2.269377731892746	637	322.0496489393903
-0.08260465603507328	1466	78.618580266059
0.13149888583939173	2366	73.39386567256452
-27.196975943501457	71	379.0499447008474
0.04707009052981448	1130	85.75410103564882
-0.46882191162512754	388	99.3749729926087
0.33770056973571627	92	71.63063334869089
-1.147466899906476	49	61.03658026929597
-3.2581567533125053	406	226.50392811252254
0.7824709185729262	1062	66.61433074728966
-0.11458680586656556	1189	61.78462510647032
2.2294486698719993	2363	147.74065466728723
0.625459888565274	1194	124.54109906252528
-3.6751264444028493	354	462.40152483954563
-0.7151668369829167	792	83.82866411978593
-0.6558388932951402	403	64.6656292793187
-0.09905457832064712	1882	75.66437261504602
0.3302633241860349	215	62.25542407870528
-0.016248992375949456	589	70.28982211330273
0.12960323114361927	1578	62.62844849870635
0.022982795054758753	1048	63.57268329778503
1.115717680673697	2004	407.17907841444486
-0.08066497466325018	1145	89.356929911336
0.04174216841056477	776	100.32677349817578
0.6650158724205539	656	148.6836534147772
0.05439984722761437	1801	144.0822548489894
-1.1555269067321206	253	426.74888955810025
-0.031199945264688722	624	71.88158018178122
-0.02025866568010315	1274	73.89091422020034
-0.22175331250400632	255	248.77396515675454
-1.0528245099703781	632	253.06333397464064
-0.23459922331676353	883	63.34281515535864
-0.06458685610050452	854	112.59597305509433
0.44720232597683207	371	128.76590929948517
0.47621685567810346	624	69.06435534249124
-0.6964494510866643	473	245.71548204471534
0.24631986389795202	1123	70.52180643015468
-0.12363159153164816	158	74.49137248372277
0.2132099621294401	52	100.49459851902853
-1.5109966898271523	1855	100.10329753299716
-0.056076040851621656	1392	87.12409387847293
-0.22263559064458605	391	72.87853782960087
3.8889106223432464	422	188.88919597816496
-0.004219437436404405	221	63.244189361297614
0.01846439894325158	1191	110.54058468562846
0.12181459265457306	327	65.74976595430499
0.09231626510745627	525	65.46983658745611
-0.05467252639346043	678	83.73882631876475
0.00220104579193503	210	61.403839292781974
-0.6476301127549959	722	230.12834936958785
0.15943110326770693	1140	137.9900546985522
0.1708567157475045	320	276.4569739912788
-0.10764407272881726	365	63.42294845146551
0.003738894423122474	498	65.17976423069508
0.31837121458465845	266	64.41384250415899
0.016586519040174608	336	122.80189959767219
